term,year,submitted_at,started_at,attended,heard_web,heard_social,heard_email,heard_element,heard_peers,heard_other,reason_knew_choice,reason_web_enough,reason_schedule_conflict,reason_course_load,reason_no_notice,reason_other,had_prior_decision,changed_decision,decision_reason,useful_cc_qa,useful_cc_fusion,useful_is_inside,useful_is_google,useful_iti_expectation,useful_iti_security,useful_iti_lora,useful_iti_jobs,useful_admin_talk,liked_most,liked_least_improve,activities_helped,response_id,last_page,language,seed,last_action_at,heard_teachers,no_attendance_reason,decision_semester,activities_influenced,factor_professors,factor_courses,factor_ecci_events,factor_advanced_students,factor_study_plan,factor_salary,factor_job_market,factor_other,impact_is_activity,impact_iti_activity,impact_cc_activity,useful_intro_talk,useful_is_activity,useful_iti_activity,useful_cc_activity,low_usefulness_comment,chosen_emphasis,difficulty_cycle_1,difficulty_cycle_2,difficulty_cycle_3,difficulty_cycle_4,axis1_programming,axis2_programming,axis1_discrete_structures,axis2_discrete_structures,axis1_architecture,axis2_architecture,axis1_assembly,axis2_assembly,axis1_algorithms,axis2_algorithms,axis1_parallel_programming,axis2_parallel_programming,axis1_math_for_computing,axis2_math_for_computing,axis1_linear_algebra,axis2_linear_algebra,axis1_calculus,axis2_calculus,axis1_probability_stats,axis2_probability_stats,skill_teamwork,skill_ethics,skill_communication,skill_perseverance,skill_discipline,skill_collaboration,skill_responsibility,study_plan_comment,time_total,time_general_group,time_i01,time_i02,time_pc01,time_i03,time_na01,time_i04,time_s05,time_i06,time_s07,time_s08,time_s09,time_i10,time_feedback_group,time_r01,time_r02,time_r03,time_r04,useful_student_roundtable,useful_graduate_roundtable,useful_admin_myths_talk,useful_roundtable,c_324,c_2023_02_02_14_15_40,c_2,es,c_1066920111,c_2023_02_02_13_56_51,c_2023_02_02_14_15_40_2,si,no,si_2,no_2,no_3,si_3,col,si_4,col_2,i_semestre_del_1er_ano,parcialmente,no_4,si_5,no_5,no_6,si_6,si_7,si_8,col_3,col_4,col_5,col_6,c_5_muy_util,c_5_muy_util_2,c_5_muy_util_3,col_7,is_ingenieria_de_software,c_2_2,c_2_3,c_3,c_4,c_2_4,c_3_2,c_4_2,c_4_3,c_2_5,c_3_3,c_2_6,c_3_4,c_4_4,muy_alto_5,c_2_7,c_2_8,c_3_5,c_3_6,c_3_7,c_2_9,c_3_8,c_3_9,c_3_10,c_3_11,c_4_5,c_4_6,c_4_7,c_4_8,c_2_10,c_4_9,c_3_12,col_8,c_1128_41,c_82_17,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,c_1046_24
II Ciclo,2022,2022-11-03 22:40:59,2022-11-03 22:35:04,No,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,313,2,es,775109432,2022-11-03 22:40:59,No,Falta de tiempo.,II semestre del 2do año,,No,Sí,No,No,Sí,No,No,,,,,,,,,Pienso que lo que me benefició a la hora de escoger énfasis fue más que todo comparar los cursos.,CC: Ciencias de la Computación,2,2,3,Muy difícil: 5,Muy alto 5,4,2,3,4,4,3,2,4,4,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,3,4,3,3,2,3,4,He mejorado mucho: 5,4,He mejorado mucho: 5,He mejorado mucho: 5,3,He mejorado mucho: 5,Quizás bajar la dificultad de alguna manera del semestre de la muerte.,355.37,138.85,,,,,,,,,,,,,216.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-04 02:25:30,2022-11-04 02:11:49,No,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,314,2,es,572905238,2022-11-04 02:25:30,Sí,No tenía tiempo por los cursos / No sabía de antemano.,II semestre del 2do año,,No,No,No,No,Sí,Sí,No,Vago interés en los cursos. Indiferencia a escoger entre los demás (nos dijeron que no importa demasiado cuál se escoge).,,,,,,,,"No asistí a todas, por lo que solo puedo referirme a la actividad de charla en el auditorio de los encargados de cada énfasis. Sentí que ningún énfasis me llamo mucho la atención. Siento más interés por los cursos que por algún prospecto del énfasis. Me gusta la idea de la investigación, pero las charlas las sentí enfocadas casi que exclusivamente al mercado laboral.",CC: Ciencias de la Computación,2,3,4,Muy difícil: 5,4,4,2,3,Muy bajo 1,2,3,3,3,3,4,Muy alto 5,3,3,4,3,4,3,4,Muy alto 5,3,3,2,3,No he mejorado: 1,4,2,"Llevar bloque completo en el IIdo semestre del IIdo año es muy, muy complicado por las exigencias de tiempo que tienen todos los cursos a la vez. Sería buena idea agregar o al menos abrir oferta o puertas para cursos de desarrollo Frontend y desarrollo Web, para poder tener habilidades en una de las áreas de empleo más abiertas al momento, y así defenderse con cierto ingreso. Siento que no existe considerable incentivo en la socialización entre compañeros de carrera dentro de las aulas / cursos, y que tampoco se nos exige o enseña el desarrollo de habilidades blandas. Más allá de eso, ¡agradezco mucho sus esfuerzos y trabajo para la carrera y escuela!",820.53,294.37,,,,,,,,,,,,,526.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-04 13:18:09,2022-11-04 13:12:28,No,Sí,No,Sí,No,No,,,,,,,,,,,,,,,,,,,,,,,316,2,es,1385851904,2022-11-04 13:18:09,No,Tenía claro el énfasis a elegir,I semestre del 2do año,,Sí,Sí,No,No,No,No,No,,,,,,,,,Fue suficiente con lo que utilicé,IS: Ingeniería de Software,2,2,3,4,4,4,2,2,3,2,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,,342.36,223.49,,,,,,,,,,,,,118.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-04 13:40:10,2022-11-04 13:37:19,No,Sí,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,317,2,es,980106541,2022-11-04 13:40:10,Sí,Problemas de choque de horarios.,II semestre del 2do año,,Sí,Sí,No,No,Sí,Sí,No,,,,,,,,,,CC: Ciencias de la Computación,3,2,4,3,3,2,4,3,4,2,3,3,4,3,4,3,4,Muy bajo 1,3,4,4,3,4,Muy alto 5,He mejorado mucho: 5,3,He mejorado mucho: 5,He mejorado mucho: 5,No he mejorado: 1,He mejorado mucho: 5,He mejorado mucho: 5,"Cursé el primer año en modalidad completamente virtual y al haber cursado presencial mente el segundo año, noto se desperdicia una herramienta que se demostró útil durante la pandemia. Hay muchos cursos los cuales no requieren la presencialidad de los estudiantes ni los profesores. Dado es una carrera la cual no requiere de instalaciones particularmente especiales para la enseñanza de los temas vistos, opino (al menos para las clases y no necesariamente al realizar evaluaciones) que deberían habilitar grupos a disposición de los profesores que dan los cursos a que den clases completamente virtuales. Ahorraría muchos problemas en términos de transporte, alojamiento y tiempo. No conozco la razón por la que los cursos de esta carrera hayan sido completamente presenciales, a diferencia de otras carreras, pero de ser posible sería excelente admitir más modalidades.",172.26,49.27,,,,,,,,,,,,,122.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-04 14:57:07,2022-11-04 14:50:41,No,No,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,318,2,es,1463380841,2022-11-04 14:57:07,Sí,"En realidad no me tenía mucho interés, y busqué información los días cercanos al énfasis. Hay mucha información de los diferentes énfasis en la página de la ECCI, menos el énfasis de ingeniera de software que existe realmente muy poca información.",II semestre del 2do año,,No,No,No,No,Sí,Sí,Sí,,,,,,,,,,IS: Ingeniería de Software,2,4,3,Muy difícil: 5,3,3,Muy bajo 1,2,Muy bajo 1,2,3,Muy alto 5,2,3,4,4,Muy bajo 1,Muy bajo 1,Muy bajo 1,2,Muy bajo 1,2,2,2,3,4,4,3,No he mejorado: 1,3,3,,386.17,263.94,,,,,,,,,,,,,122.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-11 19:19:34,2022-11-11 19:14:22,No,Sí,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,320,2,es,1430333159,2022-11-11 19:19:34,Sí,"Ya me gradué de un enfasis anterior, por lo que conocía ya el asunto",II semestre del 2do año,,No,No,No,No,No,No,No,"Era el segundo enfasis de interes. Ya ahora graduado, queria ver los cursos",,,,,,,,Ya coocía del enfasis desde hace tiempo,CC: Ciencias de la Computación,Muy fácil: 1,3,3,Muy difícil: 5,4,Muy alto 5,4,Muy alto 5,4,Muy alto 5,2,Muy bajo 1,4,Muy alto 5,3,3,Muy alto 5,Muy alto 5,3,2,3,3,4,Muy alto 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,"Si pudieran agregar opciones para quienes nos pasamos de enfasis ya con el bachillerato, podria dar algo información màs precisa.",311.45,146.04,,,,,,,,,,,,,165.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-11 20:13:25,2022-11-11 20:08:11,Sí,No,Sí,No,No,No,,,,,,,,,,,,,,,,,,,,,,,321,2,es,2076525219,2022-11-11 20:13:25,No,,I semestre del 2do año,Parcialmente,Sí,Sí,No,No,Sí,Sí,No,,,,,5 - Muy útil,,,,,ITI: Ingeniería de Tecnologías de la Información,2,3,3,Muy difícil: 5,4,Muy alto 5,3,2,2,2,4,Muy alto 5,3,4,4,Muy alto 5,3,3,4,4,4,Muy alto 5,4,Muy alto 5,4,He mejorado mucho: 5,4,4,He mejorado mucho: 5,4,He mejorado mucho: 5,,314.23,143.39,,,,,,,,,,,,,170.84,,,,,,,5 - Muy útil,No asistí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II Ciclo,2022,2022-11-13 11:57:11,2022-11-13 11:49:11,Sí,Sí,No,Sí,No,Sí,,,,,,,,,,,,,,,,,,,,,,,322,2,es,381303916,2022-11-13 11:57:11,No,,II semestre del 2do año,No,Sí,Sí,No,No,Sí,Sí,No,,,,,1 - Nada útil,,,,Hablan en círculos sobre temas que no parecen relevantes,ITI: Ingeniería de Tecnologías de la Información,3,4,Muy difícil: 5,Muy difícil: 5,Muy alto 5,3,3,3,2,Muy bajo 1,4,Muy alto 5,4,3,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,3,Muy alto 5,3,Muy alto 5,Muy bajo 1,Muy bajo 1,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,3,He mejorado mucho: 5,3,"El conocimiento de algunos profesores parcee estar muy desactualizado con la tecnología de ahora, nos obligan a usar herramientas que no solo están fuera de uso pero que dificultan la enseñanza, no entiendo por qué comenzamos programando en Java para terminar usando C/C++, cuando deberíamos de comenzar por C, que habarca todo lo que nececitamos en progra1, luego progra2 C++, también deberían de obligarnos a usar Linux desde el principio, cuando se llega a segundo semestre del segudo año el golpe es demasiado fuerte ya que nos toca usar muchas herramientas que nunca hemos usado y se asume que tenemos conocimiento previo",480.31,124.28,,,,,,,,,,,,,356.03,,,,,,,1 - Nada útil,1 - Nada útil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
III Ciclo,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-02-02 17:42:51,2,es,1644253574,2023-02-02 17:16:51,2023-02-02 17:42:51,Sí,No,No,No,Sí,Sí,,Sí,,II semestre del 1er año,Parcialmente,Sí,No,No,No,Sí,Sí,No,,,,,5 - Muy útil,No asistí,5 - Muy útil,,CC: Ciencias de la Computación,Muy fácil: 1,2,3,4,Muy alto 5,Muy alto 5,3,Muy alto 5,Muy alto 5,Muy alto 5,4,3,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,4,3,3,4,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,He mejorado mucho: 5,He mejorado mucho: 5,4,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,,1560.26,1378.23,,,,,,,,,,,,,182.03
III Ciclo,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,2023-02-02 21:23:04,2,es,1547021015,2023-02-02 21:11:35,2023-02-02 21:23:04,No,No,Sí,No,No,No,,No,Porque no hicieron,I semestre del 1er año,,No,Sí,No,No,Sí,Sí,Sí,,,,,,,,Ya tenia mi decisión pensada,ITI: Ingeniería de Tecnologías de la Información,Muy fácil: 1,2,Muy difícil: 5,3,4,Muy alto 5,4,Muy bajo 1,3,Muy bajo 1,4,4,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,Muy alto 5,4,Muy bajo 1,4,3,2,4,4,No he mejorado: 1,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,4,He mejorado mucho: 5,"En las actividades anteriores la universidad no ha influido, son propias de mi persona.",689.1,396.88,,,,,,,,,,,,,292.22
III Ciclo,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,2023-02-03 08:55:09,2,es,1775525134,2023-02-03 08:24:03,2023-02-03 08:55:09,Sí,No,Sí,No,No,Sí,,No,No hicieron en verano y no estuve al tanto de las fechas en semestres anteriores,II semestre del 2do año,,No,Sí,No,No,Sí,Sí,Sí,,,,,,,,,IS: Ingeniería de Software,2,3,4,Muy difícil: 5,4,4,3,Muy bajo 1,4,2,4,3,4,4,4,4,Muy alto 5,4,4,4,4,3,3,3,3,3,4,3,3,3,4,,1865.37,1291.03,,,,,,,,,,,,,574.34
III Ciclo,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,2023-02-03 08:38:39,2,es,1144044338,2023-02-03 08:24:21,2023-02-03 08:38:39,Sí,No,No,No,Sí,Sí,,Sí,,II semestre del 2do año,Sí,No,No,Sí,Sí,Sí,No,No,,,,,4,No asistí,5 - Muy útil,"A mí me resutaron útiles, personalmente",CC: Ciencias de la Computación,3,3,4,Muy difícil: 5,3,3,2,2,3,3,2,2,4,4,3,Muy alto 5,3,3,3,3,3,3,4,Muy alto 5,4,4,3,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,"El segundo semestre del segundo año es muy difícil de llevar en bloque completo, lo que hace que bastantes personas opten por llevar un curso en verano, pero no se puede elegir énfasis en verano.",858.63,442.85,,,,,,,,,,,,,415.78
III Ciclo,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2023-02-03 09:24:12,2,es,1535864604,2023-02-03 08:56:14,2023-02-03 09:24:12,No,No,Sí,No,No,Sí,,Sí,,II semestre del 2do año,Parcialmente,Sí,No,Sí,No,No,No,No,,,,,3,No asistí,No asistí,"Por lo mencionado por los profesores, no parecía muy planeado y el mayor argumento que mencionaron fue que no tenía mucha importancia porque era una ""pincelada""",CC: Ciencias de la Computación,3,2,3,3,4,3,4,2,2,2,3,2,4,4,4,4,4,3,2,3,4,4,4,4,3,No he mejorado: 1,2,2,2,2,2,"No me considero malo en esas aptitudes, sin embargo su mejora ha sido bastante baja en la universidad",1678.02,516.24,,,,,,,,,,,,,1161.78
III Ciclo,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,2023-02-04 22:09:44,2,es,177891595,2023-02-04 22:01:12,2023-02-04 22:09:44,No,No,Sí,No,No,No,,No,No pude porque no encajaba con mi horario la mayoría de veces,II semestre del 2do año,,Sí,Sí,No,No,Sí,Sí,Sí,,,,,,,,,IS: Ingeniería de Software,3,4,4,Muy difícil: 5,Muy alto 5,4,3,3,Muy alto 5,Muy alto 5,4,Muy alto 5,4,3,4,4,4,4,Muy alto 5,Muy alto 5,4,4,Muy alto 5,Muy alto 5,4,He mejorado mucho: 5,He mejorado mucho: 5,He mejorado mucho: 5,3,He mejorado mucho: 5,4,"Siento que hay materia que está mejor ya en un énfasis de la carrera como ensamblador y el proyecto ensamblador, este último además siento que está demás como curso",511.82,165.5,,,,,,,,,,,,,346.32
III Ciclo,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,2023-02-05 12:09:52,2,es,1259215370,2023-02-05 12:00:17,2023-02-05 12:09:52,Sí,Sí,Sí,No,Sí,Sí,,Sí,,II semestre del 1er año,Parcialmente,No,Sí,No,No,Sí,No,No,,,,,3,3,No asistí,Ya tenía casi definido mi enfasis leyendo el plan de estudios y cual quería escoger,IS: Ingeniería de Software,Muy fácil: 1,Muy fácil: 1,3,4,4,4,3,4,3,3,2,3,3,4,4,Muy alto 5,Muy alto 5,Muy alto 5,3,4,Muy bajo 1,4,2,4,4,4,4,3,3,4,4,"No es solo una opinión personal, sino que ha sido retroalimentada por algunos profesores y estudiantes, es que se necesita cambiar el plan de estudios de los cursos de programación, también que hay profesores que dan materia de hace años y no se han actualizado (un curso nos pusieron a ver sobre leyes fisicas y de electricidad y no era nada con el plan de estudios que se debía llevar).",572.64,189.43,,,,,,,,,,,,,383.21
III Ciclo,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,2023-02-05 17:20:07,2,es,456879600,2023-02-05 17:00:31,2023-02-05 17:20:07,Sí,No,Sí,No,No,Sí,,No,Tenía la idea de asistir a las actividades el siguiente semestre,I semestre del 2do año,,No,No,No,No,Sí,Sí,Sí,,,,,,,,"No los considero poco útiles, las actividades para guiar al estudiantado a escoger un énfasis que se habitue a sus gustos y habilidades me parece una buen práctica",IS: Ingeniería de Software,4,3,4,Muy difícil: 5,3,3,3,4,3,3,3,4,4,Muy alto 5,3,4,4,4,4,Muy alto 5,4,4,3,4,3,3,3,2,4,2,3,,1175.75,525.39,,,,,,,,,,,,,650.36
III Ciclo,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,2023-02-07 16:17:43,2,es,517055381,2023-02-07 16:12:05,2023-02-07 16:17:43,No,Sí,No,No,No,No,,No,Por mi trabajo se me dificultó asistir. Además que estaba bien seguro de haber leído la información de la página web.,II semestre del 2do año,,Sí,Sí,No,No,Sí,Sí,Sí,,,,,,,,"No considero que fueran poco útiles, al contrario varias de ellas me ayudaron a escoger.",IS: Ingeniería de Software,Muy difícil: 5,4,Muy difícil: 5,3,Muy alto 5,Muy alto 5,4,Muy alto 5,3,4,4,4,4,4,4,Muy alto 5,3,4,3,4,3,4,3,Muy alto 5,He mejorado mucho: 5,4,3,He mejorado mucho: 5,He mejorado mucho: 5,3,4,,338.04,167.75,,,,,,,,,,,,,170.29
